,verification_status,term,delinq_2yrs_cat,installment,grade,purpose,initial_list_status,dti,amt_difference,acc_ratio,pub_rec_cat,annual_inc,open_acc,loan_status,home_ownership,emp_length,loan_amnt,pub_rec,inq_last_6mths_cat
10,0.128256407678,-0.0321593246857,0.0,-0.171391959339,0.269335803539,0.0,0.0,-0.00804829860727,0.00347644438346,-9.52025751273e-05,0.00350137775143,-0.0423861384392,-0.0507120882968,0.0,0.0,0.0624360705912,0.145149801075,-0.011394174397,0.731912069023
11,0.137039280534,0.21327747797,0.0,-0.235829560931,-0.0471053673327,0.0,0.00112395862738,-0.00673391222954,0.00390242397785,0.000172888884942,0.000817443331083,-0.0381183044612,-0.0476783308387,0.0,0.0,0.0302264714986,0.14592711933,-0.0115335809688,0.704686122239
12,-0.325055557738,-0.158068149673,0.0,0.213885251234,-0.0700131769913,0.0,0.00134873444525,-0.000377509725901,-0.0202319097053,0.00029242819796,0.000375838577747,0.0593436390224,-0.103747839791,0.0,0.0,0.0528281600028,-0.0961233163625,0.0420205815633,-0.119165502116
13,0.11174162666,0.187183027118,0.0,0.29836933439,0.00943022668362,0.0,0.0,-0.00724580998222,0.00471877927581,0.000456222792466,0.000698211093744,-0.0407196103036,-0.112580559701,0.0,0.0,0.0559277785321,0.170368784467,0.0437833982706,-0.119780101428
14,0.109412690575,-0.0224099388719,0.0,0.244684738219,0.302266916384,0.0,0.00118015696605,-0.00463321899374,0.00371872718136,0.000554179946582,0.00306381732225,-0.0469576752434,-0.107380519385,0.0,0.0,-0.150562587033,0.0305150712033,0.039579965348,-0.128908178061
15,0.124782995234,-0.0745312425494,0.0,0.142491775379,-0.00740495877961,0.0,0.0,-0.00728440344334,-0.00345254503191,0.00312293390433,0.000710328270992,-0.0406425593297,-0.10526774168,0.0,0.0,-0.193187925443,-0.0283019412309,0.0406658470134,-0.158480334356
16,0.147106933147,0.319303854803,0.0,0.359688302577,-0.0161695841948,0.0,0.00123632828395,-0.00109908208251,-0.0047949714462,0.000438166062037,-0.00350956087311,-0.0341810991863,-0.0871433155239,0.0,0.0,-0.00840093264977,-0.110222124706,-0.0235741650065,-0.13088737309
17,-0.296560731182,-0.177957834999,0.0,-0.164005490541,-0.079087191696,0.0,0.00101155184714,0.0210997342986,-0.0144936030552,0.00034873884016,-0.00229411190997,-0.0328225214376,-0.0899759339417,0.0,0.0,0.0458754139238,-0.0737927552499,-0.0235741540665,-0.119661838052
18,0.103195435256,-0.0482049665848,0.0,-0.250173348188,0.186541453948,0.0,0.0,-0.00882348229488,0.00313294708729,0.00321429287394,0.00076680958271,-0.04134803315,0.323684629152,0.0,0.0,0.141867397229,0.111952320809,-0.011704501609,-0.114870533546
19,0.118593398879,-0.0553276444972,0.0,-0.0474861519039,-0.0231136229634,0.0,0.0,-0.00631390000383,0.00395114978155,0.000115409890811,0.00346032828093,-0.0451292614142,-0.105544945151,0.0,0.0,0.0477141464253,0.0755095065633,0.0418998863796,-0.12216959551
20,0.11972689122,0.203960577572,0.0,-0.249692972799,-0.0573370077213,0.0,0.00112394670645,-0.00404860964666,0.00427301059167,0.000246576902767,0.00044347949326,-0.0289069589724,0.224186647236,0.0,0.0,-0.0222383982191,0.0226058103889,-0.0127766671156,-0.113326596171
21,0.110929779224,-0.186996070916,0.0,-0.183063999489,0.114702360531,0.0,0.0,-0.00622238526742,0.00953870130082,-0.000583352260292,0.000690598835548,-0.0499441478153,-0.100847993804,0.0,0.0,-0.0351052392026,0.137938597426,0.0423027377203,-0.13873866563
22,0.0919168672711,-0.0494252278407,0.0,-0.20218087703,0.225623097122,0.0,0.0,-0.00823573984206,0.0030552510048,0.0032896607928,-0.00371138695627,-0.0412980810739,-0.104051374818,0.0,0.0,0.0184463254238,-0.102363664533,-0.0219758969732,-0.132915176973
23,0.144560822745,-0.0104966739813,0.0,0.183891920348,0.0122210233907,0.0,0.0,-0.00737879941861,0.00380166679621,-0.000171362310648,0.00381128802896,-0.0469576626023,0.304467726797,0.0,0.0,0.0214728357891,0.262107667426,-0.0123491305113,-0.0968871824443
24,0.109487876495,-0.0566252605617,0.0,0.0927022566398,0.0859740272164,0.0,0.000899167408546,-0.00290298690399,0.00286788031459,-0.00584755972028,0.0029867862165,-0.0539438421031,-0.137208203077,0.0,0.0,0.173946847916,0.00206170370181,-0.0201112835606,-0.169056048592
25,0.118767609994,-0.0457262184719,0.0,-0.285211925606,-0.0388994711141,0.0,0.0,-0.00667970481018,0.00319877266884,0.000186312670509,0.00334776779016,-0.0482786841691,0.305327265859,0.0,0.0,0.108151712989,0.020502356862,-0.0112907347828,-0.0766403421263
26,0.130373010983,0.283104667713,0.0,0.116947851976,-0.0864458497365,0.0,0.00112394402424,0.0352679129938,0.00127464572589,0.000301437775294,-0.00393896142642,-0.0253485261401,-0.108280631304,0.0,0.0,0.0978624322514,0.12259806782,-0.0202444777886,-0.136116370757
27,0.103725823176,-0.156655578042,0.0,-0.250531965668,-0.0580082745105,0.0,0.0,-0.0089273483508,0.00363138905105,-0.000149412831912,0.00065282891194,-0.0465785057346,-0.100513518179,0.0,0.0,0.0400972333488,0.00565629024485,0.0436487981118,-0.127933827912
28,0.112057820956,0.134530606369,0.0,-0.259102707803,-0.0603195378184,0.0,0.00134874095519,-0.0045030533274,0.00387511923909,0.000245054662228,0.000704688777526,-0.0316653943062,0.22972358798,0.0,0.0,0.118315953215,0.231117329299,-0.0107340156039,-0.0970672570169
29,0.107945009656,-0.209943414181,0.0,-0.0301332165301,0.246152946502,0.0,0.0,-0.00657481513917,0.00333099919061,-9.98137891293e-05,0.000880206972361,-0.0383883049587,-0.119731622102,0.0,0.0,0.0989394785464,-0.0886593642707,0.0444159501294,-0.137572261468
30,0.118427134454,0.211153681725,0.0,0.116040708522,0.122691924671,0.0,0.0,-0.00713381956021,0.0149436006943,-0.000281797250112,0.000618437727292,0.0685831469297,-0.130102442553,0.0,0.0,0.0626192359626,0.134126345317,0.0405143021544,-0.1166469796
31,0.120666171859,0.185663566589,0.0,0.0940639374157,0.263365957687,0.0,0.0,-0.00839093883832,0.00791963994503,-0.000180519322554,0.000955664118131,-0.047547040234,-0.0985685301324,0.0,0.0,0.11499946177,-0.0669496632119,0.0459134800235,-0.154435465833
32,0.0907908233876,-0.0644771546995,0.0,-0.196975523879,-0.0254317670564,0.0,0.0011801479881,-0.00375008370727,-0.00295180121126,0.00365761398027,0.000563472000261,-0.0378344672732,-0.0885736702383,0.0,0.0,0.0701199096317,-0.0661920328811,0.0399051411264,-0.149635465244
33,0.146219817102,0.031971479406,0.0,-0.197129511386,0.313805939903,0.0,0.0,-0.00731236025691,0.00329392686486,-0.000136996010939,0.00371120567123,0.0770252069831,-0.0560204473635,0.0,0.0,0.138337172469,0.273027817359,-0.0105144722263,0.76073367695
34,0.15177730492,-0.0626801028475,0.0,-0.299580330948,-0.0929615829512,0.0,0.00151733363668,0.0284743008763,0.00434937051187,0.000348521322012,0.0034019622455,-0.0489649673551,-0.0511785382777,0.0,0.0,0.0691653140634,-0.103042057231,-0.00972267863651,0.684221595824
35,0.192235717873,0.170300846398,0.0,0.114626229207,-0.0319716524084,0.0,0.0,-0.00752023736636,0.00474188268185,-0.000231636265914,0.000572773913542,-0.0228077490131,-0.059982174933,0.0,0.0,0.113826625446,0.284284622371,-0.0113635430733,0.698531772991
36,0.0994539997975,0.231843253175,0.0,-0.224973977307,-0.0430012284716,0.0,0.0,0.0698432313899,0.0032021544377,-0.00250620762507,0.000745655745268,0.188296574652,0.307054630319,0.0,0.0,0.149989328533,0.109492565592,-0.00982101763288,-0.106379350026
37,0.087944720909,0.101368147582,0.0,-0.222664172923,0.00273562672238,0.0,0.000730571920673,0.028512652715,0.0027369629095,0.000214118907849,0.000686374853055,-0.0378640037775,-0.120775194292,0.0,0.0,0.101602805903,0.0150878329078,0.0394465457896,-0.123525359283
38,0.135340728586,-0.0314043987046,0.0,-0.227948293313,-0.0761690472066,0.0,0.0,-0.00868013612926,0.0509071869155,7.75181502104e-05,0.00310826813181,-0.0488981897881,-0.0594425932318,0.0,0.0,0.0342977256576,0.226765139749,-0.0123919735352,0.63900092423
39,0.111049778027,0.204490727683,0.0,-0.250448903491,-0.0627186943094,0.0,0.0,-0.00558069215467,-0.0033211571145,0.000272223345237,0.000627739963432,-0.0298936580556,-0.0867249863967,0.0,0.0,-0.181278775334,-0.0537050909487,0.0394727483143,-0.12318664562
40,0.105181362008,0.20566200614,0.0,-0.2053155981,-9.16367024183e-05,0.0,0.000786763876677,-0.00319294807812,0.00389870092273,0.000169048135479,0.00059090813001,-0.0314959036559,-0.0841220027705,0.0,0.0,0.0418764290959,0.150142284061,0.0420661429564,-0.123903013046
41,0.102977119982,0.213482871652,0.0,0.0180880623062,-0.0621857920289,0.0,0.0,-0.00675897354881,0.00357427373528,0.000111563354731,0.000866779386997,0.054221744885,-0.117410081625,0.0,0.0,-0.120967557828,0.0178111018737,0.0392738429209,-0.126896035522
42,0.116697447598,-0.0108987761041,0.0,0.381447597941,-0.00602348600825,0.0,0.00134873136878,-0.00269748752316,0.0528122734527,0.00196643893917,0.00324807797869,-0.0406079436342,-0.0566614217559,0.0,0.0,0.0541858141621,0.237723651578,-0.00967429061731,0.619689014256
43,0.135113229106,0.231721574813,0.0,-0.0212982535611,0.0293127842247,0.0,0.00134874507785,0.0356456737717,-0.00350132659078,0.000547340363264,0.000665798236926,-0.0261793556809,-0.0823862098157,0.0,0.0,0.0290434155613,-0.0581597140928,0.0443181012074,-0.111339400411
44,0.144277009318,-0.0406186642746,0.0,-0.225264901221,-0.13054701147,0.0,0.00134872354567,0.0280245410899,0.00374177249769,0.00044266268611,0.00348146726688,-0.0486878854036,-0.0526385922482,0.0,0.0,0.0866063306729,0.0210186474025,-0.0113169237723,0.69825088501
45,-0.417927890023,-0.136467043472,0.0,0.11274042753,-0.0750484480709,0.0,0.00101155171753,-0.00218852695854,-0.0197100469936,0.000170242243136,0.000471296459436,-0.0390115834338,-0.113130723375,0.0,0.0,0.0761480011046,-0.0717709246961,0.0408197130077,-0.124095567676
46,0.127191276252,-0.2277379103,0.0,0.230475571702,-0.0681932371731,0.0,0.000955353292326,-0.00131756940158,-0.00406939345955,0.00016418668131,0.000966467360655,-0.0335719422624,-0.108469167016,0.0,0.0,-0.142311848352,-0.0411140612947,0.0404250294467,-0.122072983931
47,-0.338672097971,0.123984369996,0.0,0.00113767955142,-0.00483488463331,0.0,0.00101155398414,-0.000380480995324,-0.0153101156931,-0.00400483655433,0.000229448328416,-0.0426114738919,-0.115210535799,0.0,0.0,0.103847140893,-0.0617137693862,-0.0229082209306,-0.124853528502
48,-0.33582595249,-0.042163621597,0.0,0.46037509655,-0.113956046626,0.0,0.000955355290013,-0.00189246309766,-0.0205990215989,0.00441974964769,0.000868653214226,-0.035844736894,-0.0994830288862,0.0,0.0,-0.133270874793,-0.102416073245,0.0395335198163,-0.110737252124
49,0.116216059675,-0.0450979649276,0.0,-0.209048124452,-0.0296788697441,0.0,0.0,-0.00633078617975,-0.00338958931466,0.000201522931457,0.00333836466074,0.21133950529,-0.118539719383,0.0,0.0,0.0966757331168,-0.0559287932515,0.0439897670162,-0.137723624595
50,0.136844623114,-0.159880465344,0.0,-0.0160660329958,0.0072565660874,0.0,0.0010115481168,-0.00271573883792,-0.00318949605028,0.000335829705,0.00087551454703,-0.0435486949732,0.270402739346,0.0,0.0,0.0310784937441,-0.0414967861275,-0.0114487889161,-0.107571808721
51,0.0906516104688,-0.127385306358,0.0,-0.319920934439,-0.068873765866,0.0,0.0010677519689,-0.00256890786812,0.00296107538044,0.000229327430328,0.000638077954451,0.183272250195,-0.0952436426654,0.0,0.0,0.133741886057,0.0127651053644,0.0408696460351,-0.161492019768
52,-0.347961439838,0.278233899921,0.0,0.0255233093724,-0.0618893068656,0.0,0.00134872902321,-0.00297731671288,-0.0136085644178,0.000683956840076,-0.00197051187356,0.064209767847,-0.106741548106,0.0,0.0,0.00960124277665,-0.0783762801687,-0.0223754612667,-0.111975315002
53,-0.341298975696,-0.183419606189,0.0,0.0323816534648,-0.0868155958317,0.0,0.00140493731577,-0.00203431582525,-0.0137947856635,0.000314142090501,-0.00246163306137,-0.0487374879606,-0.105994958604,0.0,0.0,0.0851664522663,-0.0803262914345,-0.0221090905027,-0.106679217679
54,0.107130511254,0.213570554058,0.0,-0.240172046522,-0.0609792811175,0.0,0.0,-0.0067830037574,0.00438216050466,-0.000105407784383,0.000581984072924,-0.0328833188117,0.251133109132,0.0,0.0,0.0748502593736,0.234924678504,-0.0115486746033,-0.112263717602
55,0.123721632808,-0.00717172137151,0.0,0.429861182471,-0.107774204363,0.0,0.001348732089,-0.0025383626918,0.00431633045276,0.00373772360384,0.00318745666494,0.072254520158,-0.112681590145,0.0,0.0,-0.0855577157438,-0.0575293040772,0.0414241389185,-0.122271574102
56,-0.330750321895,-0.0481866931589,0.0,-0.0376960962731,-0.068622445936,0.0,0.0016859232483,-0.000138856077295,0.0124194344661,5.43389042529e-05,0.000332238934934,-0.0401638749863,-0.098055340747,0.0,0.0,-0.137065206406,-0.0625843497117,0.0433560580574,-0.122223287957
57,0.141097725381,-0.0658772052204,0.0,-0.0918903335805,-0.0136256950845,0.0,0.00129253657341,-0.00524366966061,0.00374021398292,0.000763014132778,0.00366215305364,-0.0423119929992,-0.0934446496392,0.0,0.0,-0.198559884628,0.0214319849107,0.0433291353534,-0.128261746715
58,0.105327301609,0.227624831498,0.0,-0.260811452468,0.00643768464526,0.0,0.0,-0.00819567479193,0.00444973163307,-0.000209110404054,0.000681774963935,-0.03382313778,-0.0893574002758,0.0,0.0,0.058784950152,0.235493222401,0.0408765044063,-0.122145272518
59,0.0965925824642,-0.131703604038,0.0,-0.274368015478,-0.068941444202,0.0,0.000842962485622,0.00403275571764,-0.00351092340425,0.0002516055728,0.000642116991803,-0.041488571999,-0.0969100793948,0.0,0.0,0.00464651443763,-0.0874820550531,0.0388249729077,-0.14830706507
60,0.101431531695,-0.23725756593,0.0,-0.166781564231,0.194838396683,0.0,0.00123634875519,-0.00152398674128,-0.00300819333643,0.00054926045239,0.00060895383358,-0.0514007375824,-0.0901540784414,0.0,0.0,0.0331318745141,-0.0759129446186,0.0422869829709,-0.136462088078
61,0.1279484461,-0.0503998321171,0.0,0.0583875516181,0.0223034582784,0.0,0.0,-0.00617318250239,0.00371885110935,4.12658850352e-05,0.00350984116395,-0.0353432970618,-0.111076569768,0.0,0.0,-0.196233446896,0.30223291869,0.0417770861958,-0.123575072984
62,-0.347485293746,-0.0814206786019,0.0,-0.171114609775,-0.00355674547531,0.0,0.00106774758373,-0.00219029002299,-0.0144593035461,0.000775487516075,-0.00532259571056,0.357554339369,-0.105386162003,0.0,0.0,0.12582466986,-0.117113967327,-0.0213099807501,-0.104598828815
63,0.0912824677303,-0.141697531703,0.0,-0.259561011195,-0.0527217815133,0.0,0.00112394955339,-0.00473531577659,0.00260862293382,0.000296742245555,-0.00338327890728,-0.0431725869017,-0.102174724105,0.0,0.0,-0.189201891546,-0.095771591564,-0.0247728338713,-0.131593845809
64,0.13500911514,0.258384795934,0.0,0.0657211576899,0.00910057644049,0.0,0.00118013317386,-0.00236729512612,-0.00378690510988,0.000224420378606,0.00052805190285,-0.0305888391534,-0.100681326141,0.0,0.0,0.0506661470731,-0.0762119291226,0.0409072007239,-0.125810404321
65,0.120913017628,-0.0617177056024,0.0,-0.177620411068,-0.0628080328057,0.0,0.00196690979103,-0.00380975950509,0.0034607796371,0.000713501771291,0.00288388868173,-0.0474492122233,-0.0947298522169,0.0,0.0,-0.0256842658172,0.00930002644658,0.0417138394341,-0.127717313419
66,0.113210437198,-0.222744276971,0.0,-0.0203205834577,-0.0486986540755,0.0,0.0,-0.00534905095895,0.00305423515538,-1.73521538575e-05,0.000700468619665,0.0643333084881,0.272885314276,0.0,0.0,-0.000165049284697,0.073368375351,-0.0115739736209,-0.109894946665
67,0.154680551688,-0.245985978494,0.0,0.224461266547,0.0443375191589,0.0,0.0,-0.0066139044861,0.00461235001683,0.000281616151333,0.000662887195746,-0.0338399254779,-0.0631014404694,0.0,0.0,-0.00353465671341,0.241329966187,-0.0115686586499,0.680712211231
68,0.0998716569071,-0.156061278433,0.0,-0.249831234366,0.00493034159144,0.0,0.00123634376874,-0.00270691309124,0.00322760414332,0.000543809384108,0.000573527018229,-0.0452242577821,0.313779176523,0.0,0.0,0.0978433054437,0.100995561605,-0.0110292407187,-0.10392593734
69,0.119029672767,-0.230978334149,0.0,0.108506066439,-0.0240520628914,0.0,0.00101155673464,-0.00511005761723,0.00741531516115,0.000203047792117,-0.00358651141326,-0.0374344938993,-0.126452536558,0.0,0.0,-0.149660498947,-0.00347902209188,-0.0223754604657,-0.12507814945
70,0.100128151973,-0.102751062289,0.0,-0.0857073224088,-0.0515823070208,0.0,0.00134873901804,0.0145138906936,0.00329085066915,0.000289735893408,0.000754300355911,-0.0360564495126,0.2680487822,0.0,0.0,-0.0954536132266,0.110194630176,-0.0106942794224,-0.116762618124
71,0.117636104971,0.000436463678877,0.0,-0.217476412679,0.0242139774064,0.0,0.00151733718812,-0.00507383853197,0.00373185647031,0.000178284669916,0.00339034813146,-0.0389290297528,0.338659389615,0.0,0.0,0.0750652589401,0.360565343996,-0.0123846397797,-0.0988550181687
72,0.139725717877,0.0223241973917,0.0,-0.250182040309,-0.0351020500809,0.0,0.0,-0.00763972883423,0.00390838439266,0.000278991063436,0.00344361598293,0.077295833379,0.265753094107,0.0,0.0,0.0982818196962,0.172870626946,-0.0103237940371,-0.119807579195
73,0.0929118174066,0.258411798303,0.0,-0.232316162189,-0.0472925051798,0.0,0.0,-0.00627154612759,-0.00224341754452,0.000122860178817,-0.00341917562919,-0.0446645306734,-0.101562296661,0.0,0.0,-0.189559970126,0.135269502675,-0.0226418228075,-0.137998107473
74,0.119261392057,-0.0816034505392,0.0,-0.110041884482,-0.101605376465,0.0,0.000842963051982,-0.00166554118196,-0.00380236933629,0.000237513519824,0.00329091965842,-0.0460334685321,-0.101086453497,0.0,0.0,-0.0333825667637,-0.108282616387,0.0403200420675,-0.159843809282
75,-0.341026694973,-0.133169072457,0.0,0.00941206041879,-0.0802894371375,0.0,0.00123634327805,-0.000415090341752,-0.0144046774522,0.000261816263665,-0.00214978956307,-0.035881725202,-0.12439342048,0.0,0.0,-0.215973714193,-0.0695222040949,-0.021576345119,-0.121143980299
76,0.151042225361,-0.0591768181324,0.0,0.213613793751,0.00548702036341,0.0,0.00162972549597,-0.00232165157795,-0.00218064551552,0.000668738385042,0.00289686550697,-0.0468755194545,-0.124879016181,0.0,0.0,0.0996599539618,0.14167195797,0.0413564534982,-0.115079369595
77,-0.376455533952,-0.0335522986293,0.0,0.0605914945404,-0.0918012886494,0.0,0.00157352517941,0.0216031348441,-0.0204763207709,0.00333226409974,0.000394814138611,-0.0427383498413,-0.111045185154,0.0,0.0,-0.094985496526,-0.0819454231858,0.0439664849577,-0.107115759775
78,0.137889776627,-0.034668687582,0.0,0.248353222658,-0.00947475746274,0.0,0.0,-0.00797009254495,0.000568342705568,-1.60810848077e-05,-0.0162897349397,0.0784829018017,-0.117242795577,0.0,0.0,0.04445606336,0.144705785513,-0.0202444780866,-0.15851350233
79,0.116493729999,0.10795305267,0.0,-0.19042046388,-0.103209292293,0.0,0.00134874959787,-0.00364703928431,0.00405810847878,0.000175868570805,0.000701596190532,0.0315265953541,0.21689012905,0.0,0.0,-0.0253237857918,0.149471704314,-0.0101539845268,-0.11706152454
80,0.152409305672,0.0141729234159,0.0,0.356753787299,-0.0332572068771,0.0,0.0,-0.00654836932818,0.00402864818772,-7.51353800297e-05,0.00278682832917,0.0680544974407,0.306183851858,0.0,0.0,-0.0776891004046,0.142604816059,-0.0122665495177,-0.0946119338771
81,-0.312029270232,0.247938757514,0.0,-0.159856560764,-0.0616351501954,0.0,0.00140492963255,-0.0033601552508,-0.013635965505,0.000587103450283,-0.0021911308604,-0.0277004878533,-0.0927493798609,0.0,0.0,-0.109288870953,-0.0851403875401,-0.0195785508025,-0.128567489857
82,0.119227908303,-0.169711115907,0.0,0.34838628764,0.185004324615,0.0,0.0,-0.0073499948283,0.00316431283951,-0.000144202212493,0.000688244799773,-0.0410629202922,0.285188513299,0.0,0.0,0.0168241278827,0.192259700199,-0.0103158043822,-0.14384258613
83,0.138460083852,-0.231897202432,0.0,0.011196252356,-0.0968335968256,0.0,0.00118014514446,-0.00269557153185,0.00338493620356,0.000637408147256,0.000791886746883,0.175623018046,-0.0570145307481,0.0,0.0,0.0657226505876,0.0142195920646,-0.0114698644479,0.725893800954
84,0.100053579013,-0.062605325679,0.0,0.03598096023,0.316467869778,0.0,0.0014049277703,-0.00264975205064,0.00291936889291,0.000575769593318,0.000710338701804,-0.0440658595661,-0.114816463441,0.0,0.0,0.0860687983533,-0.0841597625613,0.0412066152692,-0.138465561718
85,0.0963505069911,0.136498847753,0.0,-0.253498874779,-0.0834033582608,0.0,0.0,-0.00808229759336,0.002745359689,-0.000151503731807,-0.00386482037604,0.14850228933,-0.0820988159627,0.0,0.0,0.0608726326376,0.00554828713338,-0.023440986375,-0.147489293242
86,-0.281537687182,-0.14499147445,0.0,-0.148520573725,-0.0759078200782,0.0,0.00134874266766,-0.00230515444263,0.0125119373482,0.00032790068537,-0.00213268498424,-0.0320590742833,-0.116881784859,0.0,0.0,-0.0700704665979,-0.055149445571,-0.020510846572,-0.103988760002
87,0.107508593226,0.170046156223,0.0,-0.232205656767,-0.0851202113181,0.0,0.000899162391822,-0.00370856131117,-0.00354586077233,0.000328212256233,0.000513396734993,-0.0308321492126,-0.0884941210349,0.0,0.0,0.0134332130601,-0.0498081695537,0.0412281510979,-0.139169819777
88,0.108360264587,-0.0309729130194,0.0,-0.201500126943,-0.0488362986346,0.0,0.0,-0.00688347399235,0.00957041688263,5.1178659002e-05,0.000613933205605,-0.044404456305,-0.0940507380043,0.0,0.0,-0.0030866584306,0.143092317979,0.0410678781942,-0.131811489364
89,0.108220243404,-0.000842873851458,0.0,0.427364505877,0.25037938108,0.0,0.00112394720316,-0.00436337565382,0.00119350184997,0.00474142894149,0.00334412232041,-0.0394147154192,-0.104862247258,0.0,0.0,0.0826650173465,0.12931242307,0.0423225291073,-0.144285425246
90,0.0906699136769,-0.244439819008,0.0,-0.198394689212,-0.0706218454552,0.0,0.0,-0.00815537489951,0.00356522896017,9.69612970948e-05,0.000442076375087,-0.0340735453243,-0.101250521888,0.0,0.0,0.0409441808549,0.30889918834,0.0398278525037,-0.145011746635
91,-0.309075691601,-0.036654994376,0.0,-0.081278682941,0.0316964280776,0.0,0.00106775443496,-0.00172817432341,-0.0149182193695,-0.00341347344685,0.00036362528801,-0.0410411351671,-0.10077157598,0.0,0.0,0.0627554390766,-0.0708580612826,-0.0221090882178,-0.132368950695
92,-0.326964486639,-0.199708419542,0.0,-0.116138367268,-0.0871123873815,0.0,0.00101155543157,-0.00426216046248,0.0126722209482,0.000320193622805,0.000421689674258,-0.0370554490512,0.258340159555,0.0,0.0,-0.218373103663,-0.0405545577531,-0.0101186829836,-0.084354300797
93,0.105896986177,0.247647155821,0.0,-0.262144875998,0.0967507880926,0.0,0.00118015401065,-0.00519297321637,0.00337197373311,0.000409591197968,0.000819321895639,-0.029817129001,-0.113852604628,0.0,0.0,0.102669156231,-0.0685129374762,0.043031491364,-0.111227987235
94,-0.330967622648,-0.184425334235,0.0,-0.0838762524103,-0.048016806667,0.0,0.0012925380026,0.00687755997293,-0.0137472448188,0.000262767428067,0.000490937779347,-0.0383968035194,-0.0959201693783,0.0,0.0,0.0712729218913,-0.0406645272889,0.0432308605282,-0.127104255532
95,0.130578908324,-0.0224804766973,0.0,-0.169875561396,-0.042575280865,0.0,0.000899161597093,-0.00603595177333,0.0488186472158,0.000282472719749,0.000710055281719,-0.0407658687234,-0.0543045067787,0.0,0.0,0.049919633617,0.21726237759,-0.0110758561889,0.691251877646
96,0.14106361558,-0.044879232794,0.0,0.170938504301,-0.0597554755708,0.0,0.000899158839602,-0.00384188519791,-0.00438994717163,0.000269163542738,0.000593637200072,-0.0415324168031,-0.107615350733,0.0,0.0,-0.186720973253,-0.0583612592891,0.0449254042159,-0.156105890696
97,0.108972678172,-0.199055359935,0.0,-0.195637011155,-0.0398136118551,0.0,0.0,-0.00553586403529,0.00406111292541,1.8512159586e-05,0.000665795976917,-0.0423279803495,-0.0848066374163,0.0,0.0,0.0405219688391,0.263954051137,0.0413790803278,-0.113950836348
98,0.157238964736,0.217422039012,0.0,-0.160240940601,0.241950145016,0.0,0.00146114006639,-0.00586144626141,0.00399329562982,0.000158617844184,0.000513683855534,-0.028425142616,-0.0565662098428,0.0,0.0,0.0562269130846,0.294467029522,-0.0111710857352,0.748725567361
