168, "Male", 1981, "Northeast", "Hispanic", 0, 0, 1
169, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 18, 1, 1
170, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
171, "Female", 1984, "Northeast", "Hispanic", 0, 0, 0
172, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
173, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
174, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
175, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
176, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
177, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
178, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
179, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
180, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
181, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
182, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
183, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
184, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
185, "Male", 1981, "Northeast", "Black", 4, 0, 1
186, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
187, "Male", 1983, "Northeast", "Hispanic", 0, 1, 0
188, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
189, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
190, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 2, 0, 1
191, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 6, 1, 1
192, "Female", 1982, "Northeast", "Hispanic", 0, 0, 0
193, "Female", 1981, "Northeast", "Black", 1, 0, 0
194, "Female", 1980, "Northeast", "Hispanic", 1, 0, 1
195, "Male", 1983, "Northeast", "Black", 10, 1, 1
196, "Male", 1984, "Northeast", "Hispanic", 1, 0, 0
197, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
198, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
199, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 5, 1, 1
200, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
201, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
202, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
203, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
204, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
205, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
206, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 1, 0, 1
207, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
208, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
209, "Male", 1983, "Northeast", "Hispanic", 0, 0, 0
210, "Male", 1984, "Northeast", "Hispanic", 0, 0, 0
211, "Female", 1980, "Northeast", "Hispanic", 0, 0, 0
212, "Male", 1980, "Northeast", "Hispanic", 0, 0, 1
213, "Female", 1982, "Northeast", "Hispanic", 0, 0, 0
214, "Female", 1982, "Northeast", "Hispanic", 0, 0, 0
215, "Male", 1981, "Northeast", "Hispanic", 0, 0, 0
216, "Female", 1980, "Northeast", "Hispanic", 0, 0, 1
217, "Female", 1982, "Northeast", "Hispanic", 0, 0, 0
218, "Male", 1983, "Northeast", "Hispanic", 0, 0, 0
219, "Male", 1982, "Northeast", "Mixed Race", 0, 1, 0
220, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
221, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
222, "Male", 1981, "Northeast", "Hispanic", 0, 0, 1
223, "Male", 1981, "Northeast", "Hispanic", 0, 0, 1
224, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
225, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
226, "Female", 1981, "Northeast", "Black", 0, 0, 0
227, "Female", 1980, "Northeast", "Mixed Race", 4, 1, 1
228, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
229, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
230, "Male", 1984, "Northeast", "Hispanic", 4, 0, 1
231, "Male", 1980, "Northeast", "Hispanic", 3, 0, 0
232, "Male", 1984, "Northeast", "Hispanic", 0, 0, 0
233, "Male", 1980, "Northeast", "Hispanic", 8, 1, 0
234, "Female", 1983, "Northeast", "Hispanic", 1, 0, 1
235, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
236, "Female", 1984, "Northeast", "Hispanic", 0, 1, 0
237, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
238, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
239, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
240, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
241, "Female", 1983, "Northeast", "Hispanic", 0, 0, 0
242, "Male", 1984, "Northeast", "Hispanic", 0, 0, 0
243, "Female", 1983, "Northeast", "Mixed Race", 0, 0, 0
244, "Male", 1983, "Northeast", "Hispanic", 0, 0, 0
245, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
246, "Male", 1980, "Northeast", "Hispanic", 0, 0, 0
247, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 1, 0, 0
248, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
249, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
250, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 4, 1, 1
251, "Male", 1982, "Northeast", "Hispanic", 0, 0, 0
252, "Female", 1984, "Northeast", "Hispanic", 0, 0, 0
253, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
254, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
255, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
256, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 2, 1, 1
257, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 2, 1, 1
258, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
259, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
260, "Male", 1980, "Northeast", "Black", 0, 0, 0
261, "Male", 1983, "Northeast", "Black", 2, 0, 0
262, "Male", 1980, "Northeast", "Black", 0, 0, 0
263, "Male", 1983, "Northeast", "Black", 1, 0, 0
264, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
265, "Male", 1983, "Northeast", "Hispanic", 0, 0, 0
266, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
267, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
268, "Male", 1981, "Northeast", "Hispanic", 0, 0, 0
269, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 2, 1, 1
270, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 3, 1, 1
271, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
272, "Female", 1982, "Northeast", "Hispanic", 1, 0, 1
273, "Female", 1983, "Northeast", "Hispanic", 0, 0, 1
274, "Female", 1980, "Northeast", "Hispanic", 0, 0, 1
275, "Male", 1980, "Northeast", "Hispanic", 0, 1, 1
276, "Female", 1982, "Northeast", "Hispanic", 0, 0, 0
277, "Male", 1984, "Northeast", "Hispanic", 1, 0, 0
278, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
279, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
280, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 1, 0, 0
281, "Male", 1984, "Northeast", "Black", 1, 0, 1
282, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 2, 1, 1
283, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
284, "Female", 1981, "Northeast", "Black", 0, 0, 0
285, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
286, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
287, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
288, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
289, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
290, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
291, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
292, "Female", 1984, "Northeast", "Black", 0, 0, 0
293, "Female", 1983, "Northeast", "Hispanic", 0, 0, 0
294, "Male", 1982, "Northeast", "Hispanic", 0, 0, 0
295, "Female", 1984, "Northeast", "Hispanic", 1, 0, 0
296, "Female", 1981, "Northeast", "Hispanic", 0, 0, 0
297, "Male", 1984, "Northeast", "Hispanic", 1, 0, 0
298, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
299, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
300, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
301, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
302, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
303, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 1, 0, 1
304, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
305, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
306, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
307, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
308, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
309, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
310, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
311, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
312, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
313, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
314, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
315, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 2, 1, 1
316, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
317, "Female", 1980, "Northeast", "Hispanic", 0, 0, 0
318, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
319, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
320, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
321, "Male", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 1
322, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
323, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
324, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
325, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
326, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
327, "Female", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
328, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
329, "Male", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
330, "Male", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
331, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
332, "Male", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
333, "Female", 1982, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
334, "Female", 1984, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
335, "Female", 1980, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 1
336, "Male", 1982, "Northeast", "Black", 1, 0, 0
337, "Male", 1983, "Northeast", "Non-Black / Non-Hispanic", 0, 0, 0
338, "Female", 1981, "Northeast", "Non-Black / Non-Hispanic", 0, 1, 0
339, "Female", 1981, "West", "Non-Black / Non-Hispanic", 0, 0, 1
340, "Male", 1981, "West", "Non-Black / Non-Hispanic", 0, 0, 0
341, "Male", 1983, "West", "Non-Black / Non-Hispanic", 0, 1, 0
342, "Male", 1982, "West", "Non-Black / Non-Hispanic", 1, 0, 1
343, "Male", 1984, "West", "Non-Black / Non-Hispanic", 1, 0, 0
344, "Male", 1984, "West", "Non-Black / Non-Hispanic", 3, 0, 0
345, "Male", 1984, "West", "Non-Black / Non-Hispanic", 6, 0, 0
346, "Male", 1984, "West", "Hispanic", 0, 1, 0
347, "Male", 1981, "West", "Hispanic", 0, 0, 0
348, "Male", 1983, "West", "Hispanic", 0, 0, 0
349, "Male", 1984, "West", "Hispanic", 5, 0, 0
350, "Male", 1984, "West", "Non-Black / Non-Hispanic", 3, 0, 1
351, "Female", 1981, "West", "Hispanic", 0, 0, 1
352, "Female", 1981, "West", "Hispanic", 0, 0, 1
353, "Female", 1982, "West", "Hispanic", 3, 1, 0
354, "Female", 1982, "West", "Hispanic", 0, 0, 0
355, "Female", 1980, "West", "Hispanic", 0, 0, 0
356, "Female", 1982, "West", "Hispanic", 0, 0, 0
357, "Male", 1981, "West", "Hispanic", 0, 1, 0
358, "Male", 1983, "West", "Hispanic", 0, 0, 0
359, "Female", 1983, "West", "Hispanic", 0, 0, 0
360, "Male", 1984, "West", "Hispanic", 0, 0, 0
361, "Male", 1980, "West", "Hispanic", 0, 0, 0
362, "Female", 1981, "West", "Hispanic", 0, 0, 1
363, "Female", 1983, "West", "Hispanic", 0, 0, 1
364, "Female", 1984, "West", "Hispanic", 0, 0, 0
365, "Female", 1982, "West", "Hispanic", 0, 1, 1
366, "Female", 1980, "West", "Hispanic", 0, 0, 0
367, "Male", 1981, "West", "Hispanic", 0, 0, 0
368, "Female", 1981, "West", "Hispanic", 2, 1, 1
369, "Male", 1984, "West", "Hispanic", 9, 1, 0
370, "Male", 1981, "West", "Hispanic", 17, 1, 1
371, "Female", 1982, "West", "Hispanic", 0, 0, 0
372, "Male", 1983, "West", "Hispanic", 0, 0, 0
373, "Female", 1984, "West", "Hispanic", 0, 0, 0
374, "Female", 1981, "West", "Non-Black / Non-Hispanic", 0, 0, 1
375, "Male", 1982, "West", "Black", 1, 0, 0
376, "Male", 1981, "West", "Black", 0, 0, 0
377, "Female", 1984, "West", "Black", 0, 0, 0
378, "Male", 1984, "West", "Black", 2, 0, 0
379, "Female", 1980, "West", "Hispanic", 0, 0, 0
380, "Male", 1983, "West", "Non-Black / Non-Hispanic", 0, 0, 0
381, "Male", 1980, "West", "Hispanic", 0, 0, 1
382, "Female", 1980, "West", "Non-Black / Non-Hispanic", 0, 1, 0
383, "Female", 1984, "West", "Non-Black / Non-Hispanic", 0, 0, 0
384, "Male", 1983, "West", "Hispanic", 0, 0, 0
385, "Male", 1981, "West", "Hispanic", 1, 0, 0
386, "Male", 1980, "West", "Hispanic", 0, 1, 1
387, "Female", 1983, "West", "Hispanic", 1, 0, 1
388, "Female", 1982, "West", "Hispanic", 0, 0, 0
389, "Female", 1981, "West", "Non-Black / Non-Hispanic", 0, 0, 1
390, "Female", 1983, "West", "Non-Black / Non-Hispanic", 1, 1, 1
391, "Male", 1980, "West", "Non-Black / Non-Hispanic", 0, 0, 0
392, "Male", 1980, "West", "Hispanic", 0, 0, 0
